,Estaciones
5126,/g/precios-combustible-gasolinera-coaba-camino-de-los-gonzalos-sn-en-el-municipio-barrax
5127,/g/precios-combustible-gasolinera-e.s.-barrax-s.l.-calle-albacete-57-en-el-municipio-barrax
5128,/g/precios-combustible-gasolinera-es-san-antonioabad.-fuentealbilla-n-322-cordoba-valencia-km-399-en-el-municipio-fuentealbilla
5129,/g/precios-combustible-gasolinera-navarro-y-valero-s.l-avenida-de-la-paz-3-en-el-municipio-socovos
5130,/g/precios-combustible-gasolinera-repsol-cr-cm-313-617-en-el-municipio-pozohondo
5131,/g/precios-combustible-gasolinera-repsol-carrera-n-301-1952-en-el-municipio-minaya
5132,/g/precios-combustible-gasolinera-campsa-cr-n-322-2765-en-el-municipio-alcaraz
5133,/g/precios-combustible-gasolinera-repsol-cr-n-322-3028-en-el-municipio-alcaraz
5134,/g/precios-combustible-gasolinera-e.s.-virgen-de-la-cruz-paseo-libertad-62-en-el-municipio-lezuza
5135,/g/precios-combustible-gasolinera-cepsa-carretera-cm-412-km.-1995-en-el-municipio-riopar
5136,/g/precios-combustible-gasolinera-valero-24h-energia-avenida-guardia-civil-sn-en-el-municipio-peas-de-san-pedro
5137,/g/precios-combustible-gasolinera-gasolineras-del-rey-avda.-albacete-33-en-el-municipio-casas-de-juan-nuez
5138,/g/precios-combustible-gasolinera-campsa-cr-ab-702-456-en-el-municipio-nerpio
5139,/g/precios-combustible-gasolinera-el-jucar-carretera-cm-3201-471-km.-471-en-el-municipio-alcala-del-jucar
5140,/g/precios-combustible-gasolinera-restaurante-las-polas-carretera-cm-3114-km.-127-en-el-municipio-villalgordo-del-jucar
5141,/g/precios-combustible-gasolinera-repsol-cr-n-430-5663-en-el-municipio-bonete
5142,/g/precios-combustible-gasolinera-repsol-autovia-a-31-km.-126-en-el-municipio-bonete
5143,/g/precios-combustible-gasolinera-e.s.-sierra-del-segura-carretera-a-45-km.-398-en-el-municipio-letur
5144,/g/precios-combustible-gasolinera-n-10.935-avenida-castilla-la-mancha-26-en-el-municipio-abengibre
5145,/g/precios-combustible-gasolinera-cepsa-carretera-fuentealamo-km.-36-en-el-municipio-petrola
5146,/g/precios-combustible-gasolinera-cepsa-cm-3203-km-419-en-el-municipio-alcadozo
5147,/g/precios-combustible-gasolinera-repsol-cr-n-322-2588-en-el-municipio-villapalacios
5148,/g/precios-combustible-gasolinera-inlocor-s.l.-carretera-m-313-km.-50-en-el-municipio-pozuelo
5149,/g/precios-combustible-gasolinera-sat-santa-cruz-de-pozo-lorente-poligono-paraje-recial-2-en-el-municipio-pozo-lorente
5150,/g/precios-combustible-gasolinera-canoil-carretera-nacional-320-km.-289-en-el-municipio-robledo
5151,/g/precios-combustible-gasolinera-cepsa-carretera-nacional-322-km.-390-en-el-municipio-golosalvo
5152,/g/precios-combustible-gasolinera-c.-ortiz-carretera-calera-cm-4101-km.-724-en-el-municipio-talavera-de-la-reina
5153,/g/precios-combustible-gasolinera-repsol-carretera-n-502-km.-120-en-el-municipio-talavera-de-la-reina
5154,/g/precios-combustible-gasolinera-edan-repsol-avenida-extremadura-25-en-el-municipio-talavera-de-la-reina
5155,/g/precios-combustible-gasolinera-repsol-carretera-n-5-km-113.6-en-el-municipio-talavera-de-la-reina
5156,/g/precios-combustible-gasolinera-zoil-carretera-calera-y-chozas-km.-41-en-el-municipio-talavera-de-la-reina
5157,/g/precios-combustible-gasolinera-itv-la-floresta-avenida-portugal-97-en-el-municipio-talavera-de-la-reina
5158,/g/precios-combustible-gasolinera-u.s.torrehierro-calle-ceramica-la-232-en-el-municipio-talavera-de-la-reina
5159,/g/precios-combustible-gasolinera-ballenoil-calle-vicente-leiva-33-en-el-municipio-talavera-de-la-reina
5160,/g/precios-combustible-gasolinera-zoil-j.c.m.-gasolineras-s.l.-carretera-cm-4102-km.-4-en-el-municipio-talavera-de-la-reina
5161,/g/precios-combustible-gasolinera-zoil-j.c.m.-gasolineras-s.l.-carretera-a-cervera-de-los-montes-km.-1-en-el-municipio-talavera-de-la-reina
5162,/g/precios-combustible-gasolinera-bp-talvar-av-extremadura--1-en-el-municipio-talavera-de-la-reina
5163,/g/precios-combustible-gasolinera-repsol-autovia-a-v-km.-125750-en-el-municipio-talavera-de-la-reina
5164,/g/precios-combustible-gasolinera-carrefour-carretera-antigua-nacional-v-km.-104-en-el-municipio-talavera-de-la-reina
5165,/g/precios-combustible-gasolinera-repsol-carretera-alcaudete-km.-1550-en-el-municipio-talavera-de-la-reina
5166,/g/precios-combustible-gasolinera-cepsa-avenida-portugal-66-en-el-municipio-talavera-de-la-reina
5167,/g/precios-combustible-gasolinera-cepsa-parque-comercial-el-golf-parcela-6-en-el-municipio-talavera-de-la-reina
5168,/g/precios-combustible-gasolinera-shell-avenida-portugal-53-en-el-municipio-talavera-de-la-reina
5169,/g/precios-combustible-gasolinera-azul-oil-avenida-portugal-63-en-el-municipio-talavera-de-la-reina
5170,/g/precios-combustible-gasolinera-zoil-carretera-de-mejorada-cm-4512-km.-1346-en-el-municipio-talavera-de-la-reina
5171,/g/precios-combustible-gasolinera-repsol-calle-calera-100-en-el-municipio-talavera-de-la-reina
5172,/g/precios-combustible-gasolinera-repsol-carretera-n-v-km.-1237-en-el-municipio-talavera-de-la-reina
5173,/g/precios-combustible-gasolinera-valcarce-camino-pilon-2-en-el-municipio-talavera-de-la-reina
5174,/g/precios-combustible-gasolinera-repsol-carretera-cm-4000-km.-2650-en-el-municipio-toledo
5175,/g/precios-combustible-gasolinera-repsol-avenida-madrid-41-en-el-municipio-toledo
5176,/g/precios-combustible-gasolinera-repsol-carretera-nacional-400-km.-10800-en-el-municipio-toledo
5177,/g/precios-combustible-gasolinera-esteba-rivas-s.a.-calle-rio-jarama-48-en-el-municipio-toledo
5178,/g/precios-combustible-gasolinera-eroski-avenida-boladiez-c.c.-eroski---luz-del-tajo-sn-en-el-municipio-toledo
5179,/g/precios-combustible-gasolinera-petroprix-calle-rio-jarama-74-en-el-municipio-toledo
5180,/g/precios-combustible-gasolinera-avia-calle-rio-jarama-45-en-el-municipio-toledo
5181,/g/precios-combustible-gasolinera-naturgy-toledo-calle-rio-jarama-51-en-el-municipio-toledo
5182,/g/precios-combustible-gasolinera-repsol-cl-nogueras-5-en-el-municipio-toledo
5183,/g/precios-combustible-gasolinera-shell-avenida-rio-estenilla-78-en-el-municipio-toledo
5184,/g/precios-combustible-gasolinera-repsol-cl-jarama-polg.-indust.par22-s.-en-el-municipio-toledo
5185,/g/precios-combustible-gasolinera-cepsa-n-403-km-74-en-el-municipio-toledo
5186,/g/precios-combustible-gasolinera-repsol-cl-paseo-de-la-rosa-s.n.-n-401-km-69-en-el-municipio-toledo
5187,/g/precios-combustible-gasolinera-cepsa-paseo-de-la-rosa-156-en-el-municipio-toledo
5188,/g/precios-combustible-gasolinera-cepsa-ctra.-toledo---avila-km-25-en-el-municipio-toledo
5189,/g/precios-combustible-gasolinera-shell-avenida-del-madroo-sn-en-el-municipio-toledo
5190,/g/precios-combustible-gasolinera-repsol-calle-navalpino-30-en-el-municipio-toledo
5191,/g/precios-combustible-gasolinera-alcampo-autovia-42-km.-65-en-el-municipio-toledo
5192,/g/precios-combustible-gasolinera-cepsa-carretera-toledo-mocejon-km.-4300-en-el-municipio-toledo
5193,/g/precios-combustible-gasolinera-ballenoil-avenida-comercio-49-en-el-municipio-illescas
5194,/g/precios-combustible-gasolinera-repsol-avenida-castilla-la-mancha-79-en-el-municipio-illescas
5195,/g/precios-combustible-gasolinera-shell-poligono-industrial-boadilla-parcelas-2-3-4-sn-en-el-municipio-illescas
5196,/g/precios-combustible-gasolinera-repsol-cr-a-42-328-en-el-municipio-illescas
5197,/g/precios-combustible-gasolinera-lowcost-avenida-naciones-de-las-29-en-el-municipio-illescas
5198,/g/precios-combustible-gasolinera-ballenoil-calle-tilo-54-en-el-municipio-illescas
5199,/g/precios-combustible-gasolinera-repsol-autovia-a-4-km.-365-en-el-municipio-sesea
5200,/g/precios-combustible-gasolinera-cepsa-autopista-r-4-mrg.dcho.-km.-197-en-el-municipio-sesea
5201,/g/precios-combustible-gasolinera-cepsa-autopista-r-4-mrg.izdo.-km.-197-en-el-municipio-sesea
5202,/g/precios-combustible-gasolinera-shell-calle-espartinas-sn-en-el-municipio-sesea
5203,/g/precios-combustible-gasolinera-repsol-autovia-a-4-km.-365-en-el-municipio-sesea
5204,/g/precios-combustible-gasolinera-repsol-cr-a-4-32-en-el-municipio-sesea
5205,/g/precios-combustible-gasolinera-cepsa-camino-del-ventorrillo-sn-en-el-municipio-sesea
5206,/g/precios-combustible-gasolinera-ids-ctra.-n-iv-km-32-en-el-municipio-sesea
5207,/g/precios-combustible-gasolinera-e.leclerc-carretera-illescas-cronista-la-reina-km.-40-en-el-municipio-sesea
5208,/g/precios-combustible-gasolinera-farruco-s.a.-cm-4009-km-p.k.144-en-el-municipio-torrijos
5209,/g/precios-combustible-gasolinera-galp-avenida-toledo-39-en-el-municipio-torrijos
5210,/g/precios-combustible-gasolinera-avia-calle-tejar-69-en-el-municipio-torrijos
5211,/g/precios-combustible-gasolinera-cepsa-avenida-toledo-2-en-el-municipio-torrijos
5212,/g/precios-combustible-gasolinera-cepsa-avenida-toledo-1-en-el-municipio-torrijos
5213,/g/precios-combustible-gasolinera-repsol-cr-n-301-122-en-el-municipio-quintanar-de-la-orden
5214,/g/precios-combustible-gasolinera-repsol-avenida-san-fernando-80-en-el-municipio-quintanar-de-la-orden
5215,/g/precios-combustible-gasolinera-petrocoes------avenida-iv-centenario-42-en-el-municipio-quintanar-de-la-orden
5216,/g/precios-combustible-gasolinera-petroleos-martin-corporation-carretera-n-401-km.-94-en-el-municipio-sonseca
5217,/g/precios-combustible-gasolinera-farruco-s.a.-to-4421-v-km-p.k.102-en-el-municipio-fuensalida
5218,/g/precios-combustible-gasolinera-repsol-carretera-torrijos-km.-26-en-el-municipio-fuensalida
5219,/g/precios-combustible-gasolinera-farruco-s.a.-calle-ramon-y-cajal-46-en-el-municipio-fuensalida
5220,/g/precios-combustible-gasolinera-cepsa-.-lohana-autovia-antigua-n-iv-km.-1176-en-el-municipio-madridejos
5221,/g/precios-combustible-gasolinera-madridejos-sl-calle-antigua-carretera-n-iv-km-119-sn-en-el-municipio-madridejos
5222,/g/precios-combustible-gasolinera-e.s.-abox-oil-calle-carretera-de-villacaas-14-en-el-municipio-madridejos
5223,/g/precios-combustible-gasolinera-repsol-cr-c-400-66-c-400-km-6607-en-el-municipio-madridejos
5224,/g/precios-combustible-gasolinera-repsol-autovia-nacional-iv-km.-113-en-el-municipio-madridejos
5225,/g/precios-combustible-gasolinera-cepsa-carretera-madrid--cadiz-km.-113-en-el-municipio-madridejos
5226,/g/precios-combustible-gasolinera-cepsa-autovia-a-4-km.-1133-en-el-municipio-madridejos
5227,/g/precios-combustible-gasolinera-santa-ana-autovia-a-4-km.-1128-en-el-municipio-madridejos
5228,/g/precios-combustible-gasolinera-repsol-cr-a-4-1069-en-el-municipio-madridejos
5229,/g/precios-combustible-gasolinera-opengas-calle-ctra.-cabaas-2-en-el-municipio-ocaa
5230,/g/precios-combustible-gasolinera-cepsa-pza.-de-pilarejo-1-en-el-municipio-ocaa
5231,/g/precios-combustible-gasolinera-v.o.-carretera-ctra.n-301-km.-67-en-el-municipio-ocaa
5232,/g/precios-combustible-gasolinera-galp-autovia-a4-km-64500-salida-62-km.-64500-en-el-municipio-ocaa
5233,/g/precios-combustible-gasolinera-repsol-calle-carlos-i-8-en-el-municipio-yuncos
5234,/g/precios-combustible-gasolinera-repsol-cr-a-42-428-en-el-municipio-yuncos
5235,/g/precios-combustible-gasolinera-repsol-avenida-castilla-la-mancha-1-en-el-municipio-yuncos
5236,/g/precios-combustible-gasolinera-cepsa-carretera-cm-400-km.-61-en-el-municipio-consuegra
5237,/g/precios-combustible-gasolinera-cepsa-carretera-cm-400-km.-634-en-el-municipio-consuegra
5238,/g/precios-combustible-gasolinera-abox-oil-calle-industrias-22-en-el-municipio-consuegra
5239,/g/precios-combustible-gasolinera-e.s.-el-desvio-carretera-toledo-alcazar-km.-05-en-el-municipio-consuegra
5240,/g/precios-combustible-gasolinera-hnos.fernandez-cl-manzaneque-92-c-400-km-32-en-el-municipio-mora
5241,/g/precios-combustible-gasolinera-hnos.fernandez-cl-toledo-85-c-400-km-307-en-el-municipio-mora
5242,/g/precios-combustible-gasolinera-repsol-autovia-cm--42-km.-213-en-el-municipio-mora
5243,/g/precios-combustible-gasolinera-repsol-autovia-cm-42-km.-215-en-el-municipio-mora
5244,/g/precios-combustible-gasolinera-bp-menchero-vegue-s.l.-plaza-principe-de-asturias-1-en-el-municipio-mora
5245,/g/precios-combustible-gasolinera-proteo-energia-calle-ortigosa-43-en-el-municipio-villacaas
5246,/g/precios-combustible-gasolinera-repsol-cr-c-402-1063-en-el-municipio-villacaas
5247,/g/precios-combustible-gasolinera-repsol-carretera-cm.-410-km.-95-en-el-municipio-villacaas
5248,/g/precios-combustible-gasolinera-delfinoil-calle-peuela-13-en-el-municipio-villacaas
5249,/g/precios-combustible-gasolinera-avia-ctra.-toledo-bargas-km.-1700-en-el-municipio-bargas
5250,/g/precios-combustible-gasolinera-repsol-calle-santa-lucia-sn-en-el-municipio-puebla-de-montalban-la
5251,/g/precios-combustible-gasolinera-farruco-s.a.-cm-4000-km-p.k.290-en-el-municipio-puebla-de-montalban-la
5252,/g/precios-combustible-gasolinera-shell-carretera-cm-4006-p.ind.-sector-12-parcelas-38-a-41-km.-sn-en-el-municipio-olias-del-rey
5253,/g/precios-combustible-gasolinera-repsol-cr-a-42-6330-i-en-el-municipio-olias-del-rey
5254,/g/precios-combustible-gasolinera-cepsa-carretera-madrid-toledo-km.-57700-en-el-municipio-olias-del-rey
5255,/g/precios-combustible-gasolinera-cepsa-autovia-a-42-km.-57700-en-el-municipio-olias-del-rey
5256,/g/precios-combustible-gasolinera-repsol-cr-a-42--p.k.-6330-d-en-el-municipio-olias-del-rey
5257,/g/precios-combustible-gasolinera-repsol-calle-real-de-abajo-sn-en-el-municipio-los-yebenes
5258,/g/precios-combustible-gasolinera-repsol-cl-fuente-nueva-24-to-224-km-15-en-el-municipio-los-yebenes
5259,/g/precios-combustible-gasolinera-repsol-carretera-l-54-km.-7-en-el-municipio-arges
5260,/g/precios-combustible-gasolinera-cepsa-autopista-ap-36-mrg.izdo.-km.-34-en-el-municipio-corral-de-almaguer
5261,/g/precios-combustible-gasolinera-cepsa-autopista-ap-36-mrg.dcho.-km.-34-en-el-municipio-corral-de-almaguer
5262,/g/precios-combustible-gasolinera-repsol-cr-n-301-97-en-el-municipio-corral-de-almaguer
5263,/g/precios-combustible-gasolinera-petronor-carretera-navahermosa--quintanar-de-la-orden-km.-129600-en-el-municipio-puebla-de-almoradiel-la
5264,/g/precios-combustible-gasolinera-repsol-cl-paseo-galatea-35-to-423-km-109-en-el-municipio-esquivias
5265,/g/precios-combustible-gasolinera-shell-autopista-a-5-km.-375-en-el-municipio-casarrubios-del-monte
5266,/g/precios-combustible-gasolinera-shell-carretera-n-v-km.-40-en-el-municipio-casarrubios-del-monte
5267,/g/precios-combustible-gasolinera-q8-calle-camino-portasago-sn-en-el-municipio-casarrubios-del-monte
5268,/g/precios-combustible-gasolinera-repsol-a-5-km-477-en-el-municipio-casarrubios-del-monte
5269,/g/precios-combustible-gasolinera-henergy-carretera-cm4008a-ugena-carranque-km.-3-en-el-municipio-ugena
5270,/g/precios-combustible-gasolinera-carburantes-aover-carretera-cm-4001-km.-23-en-el-municipio-aover-de-tajo
5271,/g/precios-combustible-gasolinera--bp--alod-travesia-desvio-19-en-el-municipio-aover-de-tajo
5272,/g/precios-combustible-gasolinera-galp-carretera-quintanar-alcazar-km.-7600-en-el-municipio-miguel-esteban
5273,/g/precios-combustible-gasolinera-repsol-carretera-quintanar-alcazar-km.--en-el-municipio-miguel-esteban
5274,/g/precios-combustible-gasolinera-repsol-cr-c-9-31-c-9-km-314-en-el-municipio-yepes
5275,/g/precios-combustible-gasolinera-avia-carretera-cm-4010-km.-4500-en-el-municipio-yeles
5276,/g/precios-combustible-gasolinera-campsa-carretera-cm-610-km.-6700-en-el-municipio-mentrida
5277,/g/precios-combustible-gasolinera-repsol-avenida-de-castilla-la-mancha-54-to-413-km-33-en-el-municipio-mocejon
5278,/g/precios-combustible-gasolinera-ecosuministros-poligono-sector-toledoi-parcela-7-1-en-el-municipio-mocejon
5279,/g/precios-combustible-gasolinera-repsol-carretera-cm-4001-km.-123-en-el-municipio-mocejon
5280,/g/precios-combustible-gasolinera-galp-autopista-autopista-ap41-km.-31760-en-el-municipio-numancia-de-la-sagra
5281,/g/precios-combustible-gasolinera-galp-autopista-autopista-ap-41-km.-31780-en-el-municipio-numancia-de-la-sagra
5282,/g/precios-combustible-gasolinera-bp-carretera-yuncos-numancia-de-la-sagra-km.-sn-en-el-municipio-numancia-de-la-sagra
5283,/g/precios-combustible-gasolinera-ecosuministros-24-h-k40-calle-de-los-transportistas-20-en-el-municipio-numancia-de-la-sagra
5284,/g/precios-combustible-gasolinera-cepsa-avenida-benito-alcalde-sanchez-104-en-el-municipio-calera-y-chozas
5285,/g/precios-combustible-gasolinera-repsol-autovia-a5-km.-134-en-el-municipio-calera-y-chozas
5286,/g/precios-combustible-gasolinera-galp-ctra.-n-v-km-137300-en-el-municipio-calera-y-chozas
5287,/g/precios-combustible-gasolinera-galp-carrera-carretera-de-crion-sn-en-el-municipio-carranque
5288,/g/precios-combustible-gasolinera-galp-carretera-comarcal-400-km.-2810-en-el-municipio-nambroca
5289,/g/precios-combustible-gasolinera-repsol-carretera-n-400-toledo-cuenca-km.-811-en-el-municipio-santa-cruz-de-la-zarza
5290,/g/precios-combustible-gasolinera-transgasoleo-cr-to-4441-ramal-to-4640-recas-83-en-el-municipio-recas
5291,/g/precios-combustible-gasolinera-cepsa-to-431-km-02-en-el-municipio-viso-de-san-juan-el
5292,/g/precios-combustible-gasolinera-galp-autovia-n-iv-km.-552-en-el-municipio-ontigola
5293,/g/precios-combustible-gasolinera-galp-autovia-n-iv-km.-552-en-el-municipio-ontigola
5294,/g/precios-combustible-gasolinera-hnos.-navamuel-esperanza-carretera-toledo-cobisa-km-44-km.-4400-en-el-municipio-cobisa
5295,/g/precios-combustible-gasolinera-repsol-avenida-madrid-25-en-el-municipio-valmojado
5296,/g/precios-combustible-gasolinera-repsol-ctra-de-toledo-km-49600-en-el-municipio-navahermosa
5297,/g/precios-combustible-gasolinera-farruco-s.a.-cr.villaluenga-cobeja-to-4512-v-km-p.k.20-en-el-municipio-villaluenga-de-la-sagra
5298,/g/precios-combustible-gasolinera-bermudez-carretera-cm-401-a-km.-14500-en-el-municipio-polan
5299,/g/precios-combustible-gasolinera-agudo-gasoleos-calle-real-92-en-el-municipio-camarena
5300,/g/precios-combustible-gasolinera-agudo-gasoleos-carretera-to-4111-v-km.-26-en-el-municipio-chozas-de-canales
5301,/g/precios-combustible-gasolinera-cepsa-carretera-cm-4004-km.-1750-en-el-municipio-cedillo-del-condado
5302,/g/precios-combustible-gasolinera-repsol-cr-a-42-473-en-el-municipio-yuncler
5303,/g/precios-combustible-gasolinera-avia-autovia-a-42-km.-47300-en-el-municipio-yuncler
5304,/g/precios-combustible-gasolinera-petroservice-poligono-la-carbonera-sn-en-el-municipio-noblejas
5305,/g/precios-combustible-gasolinera-repsol-carretera-n-400-km.-56800-en-el-municipio-noblejas
5306,/g/precios-combustible-gasolinera-farruco-s.a.-cm-4000-km-p.k.506-en-el-municipio-cebolla
5307,/g/precios-combustible-gasolinera-repsol-calle-mayor-102-en-el-municipio-villanueva-de-alcardete
5308,/g/precios-combustible-gasolinera-repsol-avenida-castilla-la-mancha-8-en-el-municipio-alameda-de-la-sagra
5309,/g/precios-combustible-gasolinera-repsol-l-14---ocaa-pte.-pedrera-km-395-en-el-municipio-pantoja
5310,/g/precios-combustible-gasolinera-farruco-s.a.-cm-4003-km-p.k.324-en-el-municipio-las-ventas-de-retamosa
